Item Category,Material Category,Cost Price,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating,Combined Category,Sale Count,Sale Cluster
Custom items,10K Gold,210.0,339.0,339.0,Male,39.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,143.0,143.0,Female,27.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,265.0,265.0,Others,37.0,Regular,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,339.2,339.2,Male,62.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,127.2,127.2,Male,28.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,151.05,151.05,Female,39.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,136.0,285.14,285.14,Others,43.0,Occasional,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,-300.0,-300.0,Female,48.0,Regular,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,128.0,150.0,150.0,Male,38.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,280.0,280.0,Female,29.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,300.0,300.0,Female,27.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,136.0,236.0,236.0,Female,59.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,115.0,115.0,Female,30.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,244.0,160.0,160.0,Male,39.0,Rare,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,100.0,100.0,Female,63.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,284.0,300.0,300.0,Male,50.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,312.0,312.0,Others,47.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,200.0,200.0,Female,68.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,328.6,328.6,Male,23.0,Occasional,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,175.0,291.5,291.5,Male,66.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,162.0,169.6,169.6,Male,40.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,280.0,280.0,Female,20.0,Occasional,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,200.0,200.0,Male,37.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,340.0,120.0,120.0,Female,55.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,164.3,164.3,Female,67.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,68.0,100.0,100.0,Female,40.0,Occasional,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,150.0,150.0,Female,66.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,164.3,164.3,Female,24.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,136.0,150.0,150.0,Female,60.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,170.0,150.0,150.0,Others,34.0,Occasional,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,348.0,348.0,Male,36.0,Rare,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,169.6,169.6,Others,53.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,70.0,70.0,Male,57.0,Occasional,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,115.0,265.0,265.0,Male,37.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,178.0,178.0,Male,49.0,Occasional,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,204.0,200.0,200.0,Male,35.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,115.0,115.0,Female,30.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,139.0,139.0,Male,36.0,Rare,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,125.0,125.0,125.0,Others,52.0,Occasional,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,132.5,132.5,Male,64.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,259.7,259.7,Male,54.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,120.0,120.0,Female,37.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,280.0,300.0,300.0,Male,24.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,200.0,200.0,Female,57.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,127.2,127.2,Others,21.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,132.0,132.0,Female,65.0,Occasional,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,355.0,355.0,Female,48.0,Rare,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,132.5,132.5,Female,39.0,Occasional,3.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,139.7,139.7,Male,56.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,147.2,147.2,Female,47.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,132.5,132.5,Others,65.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,397.5,397.5,Female,48.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,283.0,283.0,Female,42.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,171.0,171.0,Female,60.0,Occasional,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,285.0,285.0,Others,48.0,Occasional,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,150.0,150.0,Female,66.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,85.0,100.0,100.0,Male,27.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,150.0,341.0,341.0,Male,37.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,180.0,180.0,Male,25.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,192.0,339.2,339.2,Male,26.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,340.0,460.0,460.0,Female,21.0,Occasional,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,510.0,407.57,407.57,Male,56.0,Rare,3.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,125.0,125.0,Female,39.0,Occasional,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,20.0,20.0,Male,41.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,132.5,132.5,Female,70.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,125.0,296.8,296.8,Male,39.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,120.0,300.0,300.0,Male,23.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,200.0,200.0,Female,50.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,10.0,10.0,Male,67.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,70.0,50.0,50.0,Male,66.0,Rare,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,18.0,18.0,Female,53.0,Regular,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,165.0,165.0,Male,69.0,Occasional,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,128.0,254.4,254.4,Female,69.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,150.0,150.0,Male,65.0,Regular,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,65.0,65.0,Male,37.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,128.0,140.0,140.0,Male,57.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,110.0,110.0,Male,55.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,200.0,200.0,Others,37.0,Regular,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,75.0,250.0,250.0,Male,62.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,75.0,200.0,200.0,Male,49.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,75.0,200.0,200.0,Male,25.0,Rare,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,360.4,360.4,Male,66.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,360.4,360.4,Female,28.0,Regular,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,280.0,100.0,100.0,Female,38.0,Occasional,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,280.0,100.0,100.0,Female,51.0,Regular,3.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,70.0,60.0,60.0,Male,56.0,Occasional,3.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,200.0,265.0,265.0,Others,57.0,Rare,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,146.0,146.0,Female,43.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,325.0,325.0,Male,48.0,Occasional,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,325.0,325.0,Others,36.0,Occasional,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,67.0,67.0,Male,20.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,150.0,275.0,275.0,Female,61.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,164.6,164.6,Male,57.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,53.0,53.0,Female,44.0,Rare,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,127.0,127.0,Others,56.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,165.0,165.0,Male,44.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,349.8,349.8,Male,57.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,240.0,240.0,Others,37.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,20.0,20.0,Male,37.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,160.0,160.0,Male,45.0,Occasional,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,150.0,150.0,Male,24.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,280.0,520.0,520.0,Male,33.0,Regular,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,254.4,254.4,Female,68.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,100.0,100.0,Male,38.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,189.2,189.2,Female,64.0,Occasional,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,115.0,318.0,318.0,Male,68.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,410.0,743.6,743.6,Male,58.0,Occasional,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,70.0,148.4,148.4,Others,20.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,200.0,200.0,Others,30.0,Rare,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,205.0,205.0,Others,35.0,Occasional,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,320.0,320.0,Female,25.0,Regular,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,100.0,302.0,302.0,Female,58.0,Occasional,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,100.0,159.0,159.0,Male,48.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,224.0,224.0,Female,24.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,318.0,318.0,Male,28.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,280.9,280.9,Female,48.0,Occasional,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,204.4,204.4,Male,21.0,Regular,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,150.0,150.0,Female,67.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,175.0,175.0,Male,27.0,Regular,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,100.0,302.1,302.1,Female,40.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,200.0,285.0,285.0,Male,46.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,159.0,159.0,Male,58.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,175.0,175.0,Others,52.0,Occasional,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,285.0,285.0,Others,40.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,200.0,200.0,Female,23.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,185.8,185.8,Male,45.0,Regular,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,185.5,185.5,Male,64.0,Rare,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,280.0,100.0,100.0,Female,56.0,Occasional,5.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,159.0,159.0,Others,38.0,Occasional,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,159.0,159.0,Female,61.0,Occasional,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,130.0,130.0,Male,47.0,Occasional,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,159.0,159.0,Male,37.0,Occasional,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,159.0,159.0,Female,60.0,Regular,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,85.0,372.0,372.0,Male,60.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,210.0,159.0,159.0,Female,39.0,Regular,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,222.0,222.07,222.07,Female,50.0,Occasional,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,250.0,322.77,322.77,Male,37.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,166.8,166.8,Female,34.0,Occasional,3.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,265.0,265.0,Female,70.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,85.0,140.95,140.95,Female,28.0,Regular,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,432.0,800.0,800.0,Male,30.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,25.0,25.0,Female,49.0,Regular,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,190.0,125.0,125.0,Others,66.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,140.5,140.5,Others,18.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,322.77,322.77,Male,27.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,216.0,415.0,415.0,Male,47.0,Regular,4.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,85.0,132.5,132.5,Female,18.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,420.0,300.0,300.0,Male,61.0,Occasional,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,524.0,1219.0,1219.0,Male,48.0,Occasional,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,144.0,160.0,160.0,Male,56.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,350.0,662.5,662.5,Female,26.0,Occasional,4.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,216.0,185.5,185.5,Male,27.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,335.0,335.0,Female,45.0,Occasional,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,100.0,100.0,Male,70.0,Occasional,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,114.0,114.0,Others,26.0,Occasional,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,50.0,50.0,Male,24.0,Occasional,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,140.0,323.3,323.3,Female,66.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,222.0,150.0,150.0,Female,28.0,Occasional,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,185.5,185.5,Male,36.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,222.0,150.0,150.0,Female,53.0,Regular,4.2,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,222.0,370.0,370.0,Female,54.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,222.0,185.5,185.5,Male,37.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,312.0,312.0,Male,19.0,Occasional,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,200.0,200.0,Female,21.0,Regular,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,132.5,132.5,Male,45.0,Rare,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,228.0,135.0,135.0,Female,53.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,305.0,250.0,250.0,Female,31.0,Rare,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,444.0,214.0,214.0,Male,49.0,Regular,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,89.0,89.0,Others,42.0,Regular,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,234.0,135.0,135.0,Male,37.0,Regular,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,235.0,235.0,Female,33.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,218.0,218.0,Male,21.0,Occasional,4.0,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,40.0,40.0,Male,23.0,Occasional,3.9,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,45.0,45.0,Male,37.0,Occasional,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,80.0,80.0,Male,42.0,Regular,3.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,220.0,220.0,Female,21.0,Regular,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,216.0,172.25,172.25,Male,67.0,Regular,4.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,273.0,273.0,Female,42.0,Occasional,3.8,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,383.0,383.0,Male,22.0,Regular,3.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,432.0,858.0,858.0,Male,27.0,Regular,3.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,300.0,618.75,618.75,Male,19.0,Occasional,4.1,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,300.0,200.0,200.0,Male,35.0,Occasional,4.4,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,172.25,172.25,Male,19.0,Rare,4.7,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,50,414.86,414.86,Female,33.0,Rare,4.5,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,250.0,265.0,265.0,Male,22.0,Rare,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,450.0,335.0,335.0,Male,18.0,Regular,3.6,Custom items - 10K Gold,534,Average Selling
Custom items,10K Gold,165.0,270.3,270.3,Female,30.0,Regular,4.3,Custom items - 10K Gold,534,Average Selling
