Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Sunday, December 8, 2019",10k gold chain and charm,Chain and Charm,10k Gold,80,179.14,,179.14,Female,52.0,Occasional,4.5
"Sunday, December 8, 2019",gold hoop,Hoops,10k Gold,84,,169.6,169.6,Female,45.0,Regular,3.3
"Sunday, December 8, 2019",10k gold chain,Chain,10k Gold,65,,169.59,169.59,Female,30.0,Regular,4.6
"Sunday, December 8, 2019",fj chain,Chain,FJ,4,21.2,,21.2,Female,61.0,Regular,4.9
"Sunday, December 8, 2019",10k gold hoop,Hoops,10k Gold,17.5,,31.8,31.8,Male,36.0,Regular,4.6
"Sunday, December 8, 2019",silver pendant,Pendant,Silver,17,80,,80,Female,29.0,Rare,3.8
"Sunday, December 8, 2019",ring exchange,Ring,Silver,,,116.6,116.6,Male,61.0,Regular,4.8
"Sunday, December 8, 2019",fj watch,Watch,FJ,15,,63.6,63.6,Female,35.0,Occasional,3.5
"Sunday, December 8, 2019",silverhoop,Hoops,Silver,27,,105.99,105.99,Male,40.0,Occasional,3.3
"Sunday, December 8, 2019",fj watch,Watch,Silver,10,47.7,,47.7,Female,25.0,Regular,3.6
"Sunday, December 8, 2019",fjr chain on lay away,Chain,FJR,80,,106,106,Others,56.0,Regular,3.8
"Monday, December 9, 2019",fj bracelet,Bracelet,FJ,7,35,,35,Others,64.0,Occasional,4.9
"Monday, December 9, 2019",fjr watch,Watch,FJR,19,20,85.99,105.99,Male,57.0,Regular,3.8
"Monday, December 9, 2019",teeth pick up,Custom Fronts,Custom,,215,,215,Male,57.0,Regular,3.9
"Tuesday, December 10, 2019",st st ring on layaway,Ring,FJ,4,10,,10,Male,29.0,Regular,4.9
"Tuesday, December 10, 2019",10k gold chain and charm,Chain and Charm,10k Gold,95,,185.5,185.5,Male,64.0,Occasional,4.3
"Tuesday, December 10, 2019",ilver ring,Ring,Silver,9,,73.14,73.14,Male,19.0,Occasional,4.2
"Tuesday, December 10, 2019",silver pendant,Pendant,Silver,20,55,,55,Female,57.0,Regular,3.4
"Tuesday, December 10, 2019",10k rope chain,Chain,10k Gold,57.5,,106,106,Male,22.0,Regular,3.4
"Wednesday, December 11, 2019",st st chain charm,Chain and Charm,FJ,7,,53,53,Female,69.0,Occasional,4.9
"Wednesday, December 11, 2019",silver chain and charm,Chain and Charm,Silver,16,,68.9,68.9,Female,25.0,Regular,3.7
"Wednesday, December 11, 2019",citizen watch on layaway,Watch,Branded,,,10,10,Others,50.0,Occasional,4.4
"Wednesday, December 11, 2019",ring exchange,Ring,Silver,36,115,,115,Male,27.0,Rare,4.9
"Wednesday, December 11, 2019",silver chain and charm,Chain and Charm,Silver,20,,137.8,137.8,Male,69.0,Regular,3.5
"Thursday, December 12, 2019",14k stud,Earring,14K Gold,7,,42.4,42.4,Female,44.0,Regular,3.8
"Thursday, December 12, 2019",silver chain and charm,Chain and Charm,Silver,10,95,,95,Male,56.0,Occasional,4.6
"Thursday, December 12, 2019",silver stud,Earring,Silver,7,50,,50,Male,70.0,Regular,4.1
"Thursday, December 12, 2019",14k stud,Earring,14K Gold,6,,47.7,47.7,Others,62.0,Regular,4.8
"Saturday, December 14, 2019",fj watch,Watch,FJ,5,55,,55,Others,40.0,Occasional,3.8
"Saturday, December 14, 2019",citizen watch,Watch,Branded,18,85,,85,Others,43.0,Regular,4.8
"Saturday, December 14, 2019",14k gold bracelet exchange,Bracelet,14K Gold,,,42.4,42.4,Male,39.0,Occasional,3.9
"Saturday, December 14, 2019",silver stud,Earring,Silver,2,20,,20,Male,21.0,Regular,3.7
"Saturday, December 14, 2019",tennis chain and pitchure,Chain and Charm,FJR,118,,200,200,Male,55.0,Rare,4.9
"Saturday, December 14, 2019",name stud,Custom Name Necklace,Custom,,72,,72,Female,24.0,Regular,3.8
"Saturday, December 14, 2019",tennis cain,Chain,FJR,20,20,,20,Male,50.0,Regular,3.5
"Saturday, December 14, 2019",fjr cuban chain,Chain,FJR,80,180,,180,Female,59.0,Regular,4.7
"Saturday, December 14, 2019",silver chain and charm,Chain and Charm,Silver,10,69,,69,Female,31.0,Rare,3.8
"Saturday, December 14, 2019",st st bracelet on lay away,Bracelet,FJ,10,10,,10,Female,18.0,Regular,4.9
"Saturday, December 14, 2019",silver ring,Ring,Silver,52,212,,212,Female,22.0,Regular,3.7
"Saturday, December 14, 2019",st st chain,Chain,FJ,18,,73.14,73.14,Male,45.0,Regular,4.5
"Saturday, December 14, 2019",fj watch,Watch,FJ,12,68.9,,68.9,Male,42.0,Regular,4.2
"Saturday, December 14, 2019",14 k gold chain,Chain,14K Gold,204.8,,318,318,Male,34.0,Regular,3.5
"Saturday, December 14, 2019",10k gold hoop`,Hoops,10k Gold,55,,105.99,105.99,Female,67.0,Occasional,4.4
"Saturday, December 14, 2019",sillver stud,Earring,Silver,10,,42.39,42.39,Female,45.0,Regular,3.8
"Saturday, December 14, 2019",fj chain and charm,Chain and Charm,FJR,32,,189.74,189.74,Female,32.0,Occasional,4.2
"Saturday, December 14, 2019",silver ring,Ring,Silver,8,53,,53,Male,69.0,Occasional,3.7
"Saturday, December 14, 2019",10k gold chain and charm,Chain and Charm,10k Gold,189,,317.99,317.99,Male,55.0,Regular,3.5
"Saturday, December 14, 2019",silver chain and charm,Chain and Charm,Silver,24,,116.6,116.6,Male,24.0,Regular,3.6
"Saturday, December 14, 2019",10k gold chain and charm,Chain and Charm,10k Gold,250,,445.2,445.2,Male,45.0,Regular,3.8
"Saturday, December 14, 2019",gp name plate,Custom Name Necklace,Custom,35,,105.99,105.99,Male,55.0,Occasional,3.9
"Saturday, December 14, 2019",silver earring,Earring,Silver,10,,74.19,74.19,Male,57.0,Regular,4.2
"Saturday, December 14, 2019",revins charm,Charm,Silver,90,,212,212,Male,59.0,Regular,3.9
"Saturday, December 14, 2019",silver name plate,Custom Name Necklace,Custom,35,,74.19,74.19,Male,58.0,Regular,3.6
"Saturday, December 14, 2019",14k name plate,Custom Name Necklace,Custom,89,,170.66,170.66,Female,30.0,Regular,4.4
"Saturday, December 14, 2019",10k gold chain,Chain,10k Gold,57.5,169,,169,Female,19.0,Regular,4.0
"Saturday, December 14, 2019",watch repiar,Custom Repairs,Generic,,,15,15,Female,63.0,Occasional,4.0
"Saturday, December 14, 2019",lay away pickup,Ring,Silver,,,40,40,Male,63.0,Regular,3.6
"Saturday, December 14, 2019",fj bracelet,Bracelet,FJ,10,,63.59,63.59,Male,31.0,Regular,3.9
"Saturday, December 14, 2019",chain exchange,Chain,10k Gold,12.5,40,,40,Male,33.0,Occasional,4.5
"Saturday, December 14, 2019",14k gold stud,Earring,14K Gold,18,44,30,74,Male,68.0,Occasional,4.9
"Saturday, December 14, 2019",tennis chain and pitchure,Chain and Charm,FJR,145,,238.5,238.5,Male,57.0,Occasional,3.9
"Saturday, December 14, 2019",fjr pendant lay away,Charm,FJR,19,,75,75,Male,65.0,Regular,4.3
"Saturday, December 14, 2019",tungstung ring,Ring,FJ,8,53,,53,Male,60.0,Occasional,3.8
"Saturday, December 14, 2019",silver hoop,Hoops,Silver,22,,63.59,63.59,Male,53.0,Regular,4.9
"Saturday, December 14, 2019",gold stud,Earring,14K Gold,16,,68.9,68.9,Female,65.0,Regular,4.7
"Saturday, December 14, 2019",10k gold chain and charm,Chain and Charm,10k Gold,80,,180.19,180.19,Female,25.0,Regular,3.8
"Saturday, December 14, 2019",ravens charm,Charm,Silver,25,,106,106,Male,49.0,Occasional,4.2
"Saturday, December 14, 2019",watch repiar,Custom Repairs,Generic,,,15,15,Male,44.0,Occasional,3.4
"Saturday, December 14, 2019",fj bracelet,Bracelet,FJ,10,,73.14,73.14,Female,44.0,Regular,3.7
"Saturday, December 14, 2019",gold stud x 2,Earring,14K Gold,36,74.19,74.19,148.38,Others,35.0,Regular,3.8
"Saturday, December 14, 2019",lay away pickup,Chain,10k Gold,55,,355.1,355.1,Male,30.0,Regular,4.9
"Saturday, December 14, 2019",silver bracelet,Bracelet,Silver,60,,212,212,Female,47.0,Regular,3.5
"Saturday, December 14, 2019",repiar,Custom Repairs,Generic,,25,,25,Male,35.0,Occasional,3.9
"Saturday, December 14, 2019",lay away pickup,,,,53.91,103.01,156.92,Female,39.0,Regular,4.4
"Friday, December 13, 2019",st st ring pick up,Ring,FJ,,90,6,96,Female,20.0,Regular,3.8
"Friday, December 13, 2019",kendal 10k gold name,Custom Name Necklace,Custom,90,,122.96,122.96,Male,57.0,Regular,4.9
"Friday, December 13, 2019",st st ring,Ring,FJ,5,,106.84,106.84,Female,32.0,Regular,3.7
"Friday, December 13, 2019",silver ring,Ring,Silver,25,,120,120,Female,61.0,Rare,4.3
"Friday, December 13, 2019",14 k stud,Earring,14K Gold,18,,62.68,62.68,Female,36.0,Regular,4.2
"Friday, December 13, 2019",st st ring,Ring,FJ,9,,20,20,Others,26.0,Occasional,4.1
"Friday, December 13, 2019",silver hoops,Hoops,Silver,12,,74.2,74.2,Male,20.0,Regular,4.9
"Friday, December 13, 2019",citizen watch x 2,Watch,Branded,36,,106,106,Male,35.0,Regular,4.9
"Friday, December 13, 2019",silver chain and charm,Chain and Charm,Silver,20,,58.3,58.3,Female,57.0,Regular,3.4
"Friday, December 13, 2019",silver chain and charm,Chain and Charm,Silver,20,75,,75,Female,26.0,Rare,4.1
"Friday, December 13, 2019",gold bracelet,Bracelet,10k Gold,67.5,60,46,106,Male,66.0,Regular,4.8
"Friday, December 13, 2019",silver ring,Ring,Silver,19,85,,85,Female,65.0,Regular,4.1
"Friday, December 13, 2019",pendora charm on lay away,Charm,Silver,13,5,,5,Female,44.0,Regular,3.5
"Friday, December 13, 2019",pitchure charm +tennis chain,Chain and Charm,FJR,170,,265,265,Male,32.0,Regular,3.9
"Friday, December 13, 2019",silver ring,Ring,Silver,10,,51,51,Female,28.0,Regular,4.9
"Friday, December 13, 2019",silver bracelet,Bracelet,Silver,7,50,,50,Male,61.0,Regular,4.0
"Friday, December 13, 2019",fjr watch,Watch,FJR,19,,41,41,Others,19.0,Occasional,3.5
"Friday, December 13, 2019",james silver teeth x2,Custom Fronts,Custom,46,,159,159,Male,43.0,Occasional,3.5
"Sunday, December 15, 2019",silver chain and charm,Chain and Charm,Silver,30.6,,110,110,Female,62.0,Regular,3.4
"Sunday, December 15, 2019",invicta watch,Watch,Branded,150,,318,318,Female,26.0,Regular,3.4
"Sunday, December 15, 2019",fj chain and charm,Chain and Charm,FJ,8,,42.4,42.4,Female,32.0,Regular,3.3
"Sunday, December 15, 2019",ladies watch,Watch,FJ,10,,63.6,63.6,Female,60.0,Regular,4.7
"Sunday, December 15, 2019",silver bracelet,Bracelet,Silver,18,,196.1,196.1,Male,43.0,Regular,4.1
"Sunday, December 15, 2019",silver pendant,Pendant,Silver,10,,42.4,42.4,Male,19.0,Regular,4.6
"Sunday, December 15, 2019",10k charm,Charm,10k Gold,107.5,,232.14,232.14,Female,18.0,Regular,3.8
"Sunday, December 15, 2019",st st chain,Chain,FJ,8,,42.4,42.4,Others,67.0,Occasional,4.8
"Sunday, December 15, 2019",silver chain and charm,Chain and Charm,Silver,5,,58.3,58.3,Male,38.0,Regular,4.2
"Sunday, December 15, 2019",silver earring,Earring,Silver,2,26,,26,Female,55.0,Regular,4.0
"Sunday, December 15, 2019",10k hoop,Hoops,10k Gold,37.5,,68.9,68.9,Others,47.0,Rare,4.9
"Sunday, December 15, 2019",silver stud,Earring,Silver,5,26.5,21.2,47.7,Male,57.0,Regular,4.6
"Sunday, December 15, 2019",gold chain and charm,Chain and Charm,10k Gold,95,,212,212,Male,35.0,Occasional,4.7
"Sunday, December 15, 2019",10k gold bracelet,Bracelet,10k Gold,212.5,454.74,,454.74,Female,43.0,Rare,4.8
"Sunday, December 15, 2019",fj watch,Watch,FJ,12,68,,68,Male,35.0,Regular,4.3
"Monday, December 16, 2019",bamboo earring with name,Custom Name Necklace,Custom,115,,75,75,Female,23.0,Regular,4.2
"Monday, December 16, 2019",kendra name plate,Custom Name Necklace,Custom,35,,37,37,Male,29.0,Regular,4.9
"Monday, December 16, 2019",silver earing,Earring,Silver,2,57,,57,Female,22.0,Occasional,4.2
"Monday, December 16, 2019",repiar,Custom Repairs,Generic,,20,,20,Female,29.0,Rare,3.4
"Monday, December 16, 2019",fj charm and tennis chain,Chain and Charm,FJR,55,,265,265,Female,68.0,Occasional,4.7
"Monday, December 16, 2019",silver pendant,Pendant,Silver,10,,52.99,52.99,Female,28.0,Regular,4.0
"Monday, December 16, 2019",silver femail bracelet,Bracelet,Silver,11.52,,58.3,58.3,Male,19.0,Rare,4.2
"Tuesday, December 17, 2019",silver chain,Chain,Silver,3.75,15,,15,Female,32.0,Regular,4.3
"Tuesday, December 17, 2019",watch fj,Watch,FJ,19,106,,106,Female,58.0,Occasional,4.2
"Tuesday, December 17, 2019",st st ring,Ring,FJ,5,58,,58,Female,54.0,Regular,4.0
"Tuesday, December 17, 2019",citizen watch,Watch,Branded,18,85,,85,Female,40.0,Regular,4.7
"Tuesday, December 17, 2019",repiar,Custom Repairs,Generic,,45,,45,Male,65.0,Occasional,4.1
"Tuesday, December 17, 2019",silver hoop,Hoops,Silver,30,,159,159,Male,18.0,Rare,3.8
"Tuesday, December 17, 2019",repiar,Custom Repairs,Generic,,17,,17,Female,34.0,Occasional,4.6
"Tuesday, December 17, 2019",repiar,Custom Repairs,Generic,,10,,10,Female,65.0,Regular,4.2
"Tuesday, December 17, 2019",repiar,Custom Repairs,Generic,,,10,10,Female,24.0,Occasional,4.0
"Tuesday, December 17, 2019",14k/dia ring,Ring,Gold and Diamond,,,212,212,Female,66.0,Regular,4.1
"Wednesday, December 18, 2019",bracelet,Custom Repairs,Generic,,,25,25,Male,36.0,Regular,4.9
"Wednesday, December 18, 2019",gnd silver/diamond bracelet,Bracelet,Silver and Diamond,140,40,219,259,Male,64.0,Rare,4.5
"Wednesday, December 18, 2019",10k gold chain,Chain,10k Gold,57.5,,153.7,153.7,Female,49.0,Regular,4.1
"Wednesday, December 18, 2019",14k gold chain and charm,Chain and Charm,14K Gold,163.2,,307.4,307.4,Female,38.0,Occasional,4.6
"Wednesday, December 18, 2019",14k gold charm,Charm,14K Gold,42,40,23,63,Others,54.0,Regular,4.9
"Wednesday, December 18, 2019",fj charm,Charm,FJ,17,100,,100,Male,21.0,Occasional,4.7
"Wednesday, December 18, 2019",fjr chain and charm,Chain and Charm,FJR,58,200,,200,Male,36.0,Regular,3.4
"Wednesday, December 18, 2019",st st ring,Ring,FJ,2,,21.2,21.2,Female,29.0,Occasional,4.0
"Wednesday, December 18, 2019",st st ring,Custom Repairs,FJ,2,,42,42,Female,45.0,Regular,4.7
"Wednesday, December 18, 2019",silver pendant,Pendant,Silver,10,60,,60,Male,40.0,Regular,4.0
"Thursday, December 19, 2019",silver charm,Charm,Silver,20,,158.99,158.99,Male,33.0,Regular,4.7
"Thursday, December 19, 2019",silver ring,Ring,Silver,18,,90.1,90.1,Others,27.0,Occasional,4.3
"Thursday, December 19, 2019",silver stud,Earring,Silver,8,,30,30,Others,69.0,Rare,4.5
"Thursday, December 19, 2019",st st dog tag,Chain and Charm,FJ,25,,106,106,Female,22.0,Occasional,3.4
"Thursday, December 19, 2019",silver pendant,Pendant,Silver,10,,42.4,42.4,Male,63.0,Occasional,4.8
"Thursday, December 19, 2019",siver pendant,Pendant,Silver,10,,45,45,Male,62.0,Rare,3.8
"Thursday, December 19, 2019",silver ring,Ring,Silver,19,110,,110,Male,27.0,Regular,4.2
"Thursday, December 19, 2019",st st mens rin,Ring,FJ,2,,37.1,37.1,Male,62.0,Occasional,4.8
"Thursday, December 19, 2019",silver ring,Ring,Silver,15,106,,106,Male,30.0,Rare,4.8
"Thursday, December 19, 2019",watch + bracelet,Bracelet,FJ,18,190.8,,190.8,Male,55.0,Regular,3.9
"Thursday, December 19, 2019",fjr chain,Chain,FJR,18,,60,60,Male,30.0,Regular,4.0
"Thursday, December 19, 2019",FJ watch,Watch,FJ,10,41,,41,Male,56.0,Occasional,4.3
"Friday, December 20, 2019",silver diamond,Ring,Silver and Diamond,94,265,,265,Male,45.0,Occasional,4.1
"Friday, December 20, 2019",st st bracelet,Bracelet,FJ,7,,84.79,84.79,Male,20.0,Regular,4.2
"Friday, December 20, 2019",repiar,Custom Repairs,Generic,,15,,15,Female,34.0,Regular,4.6
"Friday, December 20, 2019",silver chain and charm,Chain and Charm,Silver,18,,65,65,Female,34.0,Regular,4.2
"Friday, December 20, 2019",silver chain,Chain,Silver,39.2,,121.9,121.9,Female,70.0,Regular,3.5
"Friday, December 20, 2019",tennis chain on lay away,Chain,FJR,15,20,,20,Male,40.0,Occasional,4.9
"Friday, December 20, 2019",silver chain and charm,Chain and Charm,Silver,6,47,,47,Female,28.0,Occasional,4.7
"Friday, December 20, 2019",silver charm,Charm,Silver,20,,65,65,Male,48.0,Regular,4.2
"Friday, December 20, 2019",fj watch,Watch,FJ,20,121.5,,121.5,Female,55.0,Occasional,4.0
"Friday, December 20, 2019",silver chain,Chain,Silver,36,,147.34,147.34,Female,54.0,Regular,4.2
"Friday, December 20, 2019",silver chain,Chain,Silver,10,68,,68,Female,43.0,Regular,4.5
"Friday, December 20, 2019",ring size,Custom Repairs,Generic,10,25,,25,Male,40.0,Rare,4.0
"Friday, December 20, 2019",10k bamboo hoop,Hoops,10k Gold,197.5,,300,300,Others,40.0,Regular,4.7
"Friday, December 20, 2019",10k bamboo name pick up,Custom Name Necklace,Custom,,,171,171,Female,51.0,Regular,3.5
"Friday, December 20, 2019",silver chain,Chain,Silver,29.75,150,,150,Others,43.0,Regular,4.1
"Friday, December 20, 2019",silver stud,Earring,Silver,4,40,,40,Male,55.0,Occasional,4.3
"Friday, December 20, 2019",silver charm,Charm,Silver,8,,53,53,Female,47.0,Regular,4.1
"Friday, December 20, 2019",fj tennis chain,Chain,FJR,19,,84.8,84.8,Male,68.0,Occasional,4.0
"Friday, December 20, 2019",watch fj,Watch,FJ,40,,164.3,164.3,Female,24.0,Regular,4.3
"Friday, December 20, 2019",10k gold chain and charm,Chain and Charm,10k Gold,107,150,113,263,Male,47.0,Regular,3.5
"Friday, December 20, 2019",silver chain and charm,Chain and Charm,Silver,18,,74.2,74.2,Female,22.0,Occasional,4.8
"Friday, December 20, 2019",silver chain and charm,Chain and Charm,Silver,15,,70,70,Male,31.0,Occasional,3.5
"Saturday, December 21, 2019",silver dia pendant,Pendant,Silver and Diamond,20,80,,80,Others,58.0,Occasional,4.7
"Saturday, December 21, 2019",silver chain and charm,Chain and Charm,Silver,30,,159,159,Male,59.0,Regular,4.3
"Saturday, December 21, 2019",silver dia pendant,Pendant,Silver and Diamond,50,,238.5,238.5,Male,43.0,Regular,4.5
"Saturday, December 21, 2019",10k gold chain,Chain,10k Gold,80,168.54,,168.54,Others,70.0,Regular,4.2
"Saturday, December 21, 2019",mk watch,Watch,Branded,100,,212,212,Male,49.0,Regular,3.5
"Saturday, December 21, 2019",10k gold chain,Chain,10k Gold,57.5,,132.5,132.5,Female,29.0,Regular,3.5
"Saturday, December 21, 2019",silver chain,Chain,Silver,25,,106,106,Male,42.0,Rare,4.1
"Saturday, December 21, 2019",10k gold chain,Chain,10k Gold,52.9,47,100,147,Female,46.0,Occasional,4.1
"Saturday, December 21, 2019",diamond stud,Earring,Silver and Diamond,10,53,,53,Male,20.0,Regular,3.4
"Saturday, December 21, 2019",10k gold bracelet,Bracelet,10k Gold,50,,135,135,Male,45.0,Occasional,4.7
"Saturday, December 21, 2019",silver pendant,Pendant,Silver,10,,98.39,98.39,Male,57.0,Regular,3.7
"Saturday, December 21, 2019",fj watch,Watch,FJ,5,,79.5,79.5,Female,52.0,Occasional,3.9
"Saturday, December 21, 2019",diamond stud,Earring,Silver and Diamond,70,,179.14,179.14,Male,64.0,Regular,4.5
"Saturday, December 21, 2019",movado watch,Watch,Branded,295,,530,530,Female,43.0,Regular,3.5
"Saturday, December 21, 2019",silver chain and charm,Chain and Charm,Silver,10,,68.9,68.9,Male,56.0,Regular,3.6
"Saturday, December 21, 2019",lay away pick up,Watch,Branded,,,109,109,Female,61.0,Occasional,4.8
"Saturday, December 21, 2019",10k gold chain and charm,Chain and Charm,Silver,100,200,,200,Male,69.0,Occasional,4.1
"Saturday, December 21, 2019",watch on layaway,Watch,FJ,10,10,,10,Male,50.0,Occasional,4.8
"Saturday, December 21, 2019",pandora charm pick up,Charm,Silver,,70,,70,Male,43.0,Rare,4.4
"Saturday, December 21, 2019",silver chain and charm,Chain and Charm,Silver,50,,238.5,238.5,Female,50.0,Occasional,3.6
"Saturday, December 21, 2019",tungstung ring,Ring,FJ,9,,63.6,63.6,Male,63.0,Occasional,4.1
"Saturday, December 21, 2019",silverchain,Chain,Silver,10,,58.3,58.3,Female,34.0,Regular,3.4
"Saturday, December 21, 2019",silver pendant,Pendant,Silver,20,,159,159,Female,54.0,Rare,3.7
"Saturday, December 21, 2019",nfl chain and charm,Chain and Charm,Silver,30,,168.54,168.54,Female,35.0,Regular,4.7
"Saturday, December 21, 2019",silver chain and charm,Chain and Charm,Silver,35,115.12,,115.12,Others,18.0,Regular,4.9
"Saturday, December 21, 2019",fj charm,Charm,FJ,15,80,,80,Female,19.0,Occasional,4.5
"Saturday, December 21, 2019",silver pendant x 2,Pendant,Silver,20,,89.04,89.04,Male,21.0,Occasional,3.5
"Saturday, December 21, 2019",silver chain and charm x2,Chain and Charm,Silver,65,,212,212,Male,57.0,Occasional,4.2
"Saturday, December 21, 2019",silver stud,Earring,Silver,2,,42.4,42.4,Female,44.0,Regular,3.9
"Saturday, December 21, 2019",10k gold chain and charm,Chain and Charm,10k Gold,115,,265,265,Male,66.0,Regular,4.0
"Saturday, December 21, 2019",10k god bracelet,Bracelet,10k Gold,45,147.34,,147.34,Male,54.0,Regular,3.6
"Saturday, December 21, 2019",silver pendant,Pendant,Silver,10,,53,53,Others,21.0,Regular,4.8
"Saturday, December 21, 2019",tenis chain x 3,Chain,FJR,60,,170,170,Female,62.0,Regular,5.0
"Saturday, December 21, 2019",10k gold chain and charm,Chain and Charm,10k Gold,80,,160,160,Others,35.0,Regular,4.7
"Saturday, December 21, 2019",14k gold chain,Chain,14K Gold,166.4,,450,450,Others,38.0,Regular,4.7
"Saturday, December 21, 2019",MIX,,,,,763.4,763.4,Male,62.0,Regular,4.9
"Sunday, December 22, 2019",Silver stud,Earring,Silver,10,,47.7,47.7,Male,27.0,Regular,4.1
"Sunday, December 22, 2019",silver stud,Earring,Silver,10,95.4,,95.4,Male,25.0,Regular,4.4
"Sunday, December 22, 2019",Silver stud,Earring,Silver,10,,68.9,68.9,Female,46.0,Rare,4.5
